,id,text,likes,comments
1910,#Bristruth11294,When you sit on the toilet for so long going through bristruths that your foot goes numb and then you have to write a bristruth about your numb foot,2,0
1911,#Bristruth11290,I can't wait for Christmas already,15,4
1912,#Bristruth11274,Anyone else got a friend that strides ahead just in the hope that you will take aesthetic pics for them?,3,23
1913,#Bristruth11272,A good friend of mine just pronounced bristruths as brist-ruths...blocked,3,3
1914,#Bristruth11271,"KANYE WEST NEW ALBUM IS OUT GO FUCKING LISTEN TO IT NOW
A nice exam ending
the GOAT does it again",12,2
1915,#Bristruth11264,"Have two years left on my degree and I swear to God I feel like it's going to be over tomorrow, help, I don't want to be anxious and lonely and scared for the future anymore",8,1
1916,#Bristruth11240,"Let’s end this debate once and for all.

Love react - eggs in the cupboard
Like react - eggs in the fridge",188,8
1917,#Bristruth11233,Uni life is actually sooo easy once you’ve linked your parents card to your Apple Pay,19,5
1918,#Bristruth11231,Tryna sort accommodation for next year. Orchard Heights or The Hawthorns,1,5
1919,#Bristruth11212,"Quick question - is cereal a soup? Been debating this with myself for over 30 minutes, and it still needs resolution.",13,19
1920,#Bristruth11181,Shoutout to my fuck buddy for making exams less sucky but I also sort of blame you for not doing well in said exams oops,3,0
1921,#Bristruth11173,"Looking for a summer boyfriend! Please get tagging your mates! Must have a signet ring, a shit edgy hair cut and preferrably be going to boomtown",16,48
1922,#Bristruth11165,"#Bristruth11148

Okay I'm ending this - the greatest soundtrack, for revision or otherwise, is the from Professor Layton and the Curious Village. Don't @ me or I'll solve you like a puzzle.",74,21
1923,#Bristruth11156,Why have I only just realised that I have a massive crush on my coursemate but I'm about to leave for summer so can't do anything about it...,10,27
1924,#Bristruth11135,My boyfriend is more prepared to share his feelings with the bristruths submission box than with me. What's even more peak is they've never been posted,4,0
1925,#Bristruth11130,"Shoutout to all those that tripped over my laptop cable on the first floor of the ass, watching your embarrassed faces got me through revision today x",4,1
1926,#Bristruth11124,"Really frustrated with the lack of solutions for past papers from second year onwards. How am I supposed to know whether I'm right or wrong?
Just another example of lecturers being lazy, I suppose. Most teach one module (3 hours per week) a term, and can't even give solutions? Give me a break. Would be fun to watch half these lecturers go survive in a real job where they have to work 40 hours a week. Then come complain to me about your pension. SMH",42,9
1927,#Bristruth11104,How embarrassing is it when thwre’s A fly nearby and you wanna smack it but you can’t because you’ve got people surrounding you and they can’t see the fly so you’ve just gotta act calm 🙃,0,1
1928,#Bristruth11100,"I'm really shocked at the amount who don't know this but just so you all know Northern Ireland, a constituent part of the UK, has had no government for 18 months (Jan 2017). If this was anywhere else if would be a scandal",13,1
1929,#Bristruth11099,Was there some sort of festival on this weekend?,13,0
1930,#Bristruth11096,"One of the reasons I enjoy living away from home so much is that on nights when I can't be bothered to cook, cookies and a tub of yogurt becomes a perfectly viable dinner. What my parents don't know they can't judge me for.",12,0
1931,#Bristruth11095,When the unis first response after a massive march for mental health is to offer free ice cream. As if that will make up for it...,16,1
1932,#Bristruth11051,my housemate is so loud when she has sex that when i heard a bird crowing on woodland road i legit did a double take thinking she was nearby somewhere,30,23
1933,#Bristruth11048,"All my friends are going to motion on the night we finish our exams, but I myself have a much more fun night planned. I'm going to watch the ugly truth in bed with a Chinese a take away and a massive chocolate cake.",49,7
1934,#Bristruth11047,sainsburys own brand cider is calorific dog piss but who cares because it has alcohol,2,18
1935,#Bristruth11042,Am I the only one that doesn't get the threat of parents getting out the baby photos when you take your boyfriend/girlfriend home? Not only was I an incredibly cute child but I peaked in my looks in my formative years and have been on a steep downward trajectory since then,150,20
1936,#Bristruth11035,If I were in a plane and poured fairy liquid on the clouds would it rain bubbles?,15,3
1937,#Bristruth11031,Wearing my dark glasses in the ass for a good non consensual eye fucking,4,2
1938,#Bristruth11030,"Been at Bristol two years now and have successfully managed to block the toilet (through majestic shits) of the following:
SU
Senate House (many a time - useless)
Beacon
Wills
The toilet in my first year accommodation
The toilet in my house now

One more year - who knows what I can achieve.",34,49
1939,#Bristruth10970,"I was so happy when I saw the abortion laws were changed, I cried a bit. I've never been involved in politics but this always meant so much to me. Northern Ireland itself is still backwards, but this is a step forwards at least.",20,0
1940,#Bristruth10969,"Solo is the fourth best Star Wars movie behind Empire, Return of the Jedi and Revenge of the Sith... Convince me otherwise.",2,7
1941,#Bristruth10964,"From the girl on the first floor of the ASS who can't stop coughing:
Sorry...",1,1
1942,#Bristruth10936,"When the girl you’re seeing comes around to your parents place whilst your parents are away on holiday, and you’ve brought her an Anne Summer’s butt plug as you do, which she unwraps then and there, and it’s only three and a half weeks later that you realise that the explicit packaging for the device, which has emblazoned on it phrases like ‘the perfect introduction to anal’, has been left out in plain site on a cushion on a sofa in your bedroom at home and deep down you’re just hoping that your Mum never saw it or noticed it on any of the many occasions she’s been into your bedroom because you know she’d definitely get the wrong impression, and you’re so embarrassed about it that you end up writing the longest sentence ever and posting it to bristruths!",13,3
1943,#Bristruth10924,But how tf are percy pigs so addictive,47,10
1944,#Bristruth10919,"I have officially finished university and I’m a slightly older student, so I’m gonna give you all some advice:
1. It doesn’t actually matter. Whatever you get on that grade, whether you get a first on a second, it doesn’t matter- good things will still come to you. So don’t beat yourself up.
2. Enjoy your time here. Go out and socialise, do something new- you’re only young once. There’s never gonna be another time in your life when you don’t have more responsibilities, so enjoy being free.
3. But don’t waste it. Learn to balaaance! Keep challenging yourself. Learn new things. Keep your brain going. Go to your lectures, read some books, you got this shit.

I am now done. Most of the people on my course I will never see again and that sucks. Bristol is a great city, filled with amazing people and it’s a great place to begin changing into a better version of yourself. Go and create some great memories with wonderful friends and enjoy being a student and enjoy all that free time, because it’s gonna go in a blink of an eye.

What makes this university special is not our courses, not where we come on the uni league, but all the people. We are an amazing bunch 🎉",183,3
1945,#Bristruth10916,I love my flatmates but honestly stop chewing with your mouth open like you're 5 yo,16,13
1946,#Bristruth10905,"RIP Total biscuit, one of the youtube greats taken far too soon. Hope he's not suffering anymore now though. Fuck cancer.",20,0
1947,#Bristruth10875,Did someone lose a brown leather purse with a logo of a stag in front? I found it at approx 3am in front if the UoB logo at Royal Fort. I'll try to get it to security asap.,0,1
1948,#Bristruth10874,"Use the Coriolis force, Luke.",21,11
1949,#Bristruth10872,"We are so close to reaching our £1000 target of sending Herman to Jamaica!!! Please keep donating, even if it’s £1, and SHARE the link on your Facebook!!! Let’s make it rain on Herman. THANK YOU. LINK TO DONATE: https://www.justgiving.com/crowdfunding/sendhermantojamaica",48,3
1950,#Bristruth10860,"Whoever those kids are who play frisbee outside New Bridewell, I wish I was like you.",10,4
1951,#Bristruth10854,Friendly reminder to apply for Student Finance for next year ! Apply today or tomorrow (25/05/18) to get your loans in time for the next Academic year,10,5
1952,#Bristruth10851,can all the people who put in earphones the second they leave a room just like stop... it's probably all the same people who are complaining about not knowing anyone and its because no-one's going to say hi to you when your head is weighed down by shitty beats knockoffs that are faintly murmuring some drake or some shit. really pisses me off. people who listen to music whilst going about their day are twats and I know what I said.,5,2
